link,id_company,company_name,company_address,company_size,company_website,company_type,company_details
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-athena-corp.35A7416B.html,35A7416B,Công Ty CP ATHENA CORP,"135 Chùa Láng, Đống Đa",Qui mô công ty: 25-99,Website: https://anhnguathena.vn/,Loại hình hoạt động: Cổ phần,"Công ty CP Athena Corp, hoạt động trong lĩnh vực đào tạo tiếng Anh. Với đội ngũ trẻ nhưng giàu kinh nghiệm và nhiệt huyết, cơ sở vật chất hiện đại và tiện nghi cùng các quy trình làm việc rõ ràng. Athena là môi trường chuyên nghiệp để bạn phát triển năng lực, khẳng định vị trí và cân bằng cuộc sống cá nhân.
Athena tự hào là đơn vị đào tạo Anh ngữ hàng đầu tại Việt Nam với sự tận tâm, chân thành và trách nhiệm. Được thành lập từ năm 2014, Athena đã trở thành nơi trao gửi niềm tin học tiếng Anh cho hàng ngàn học viên chuyên sâu trong 2 mảng đào tạo: Luyện thi TOEIC, luyện Thi IELTS cho học viên trên khắp cả nước thông qua các lớp học offline, online và sách.
Với nhu cầu phát triển hệ thống, chúng tôi đang tìm kiếm cộng sự cho các phòng ban.
Website: https://anhnguathena.vn/
Fanpage:
https://www.facebook.com/anhnguathena.vn/"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-may-unitedtex-viet-nam.35A997CE.html,35A997CE,CÔNG TY TNHH MAY UNITEDTEX (VIỆT NAM),"Khu đống Ngụ, thôn Linh Khê, Xã Thanh Quang, Huyện Nam Sách, Tỉnh Hải Dương, Việt Nam",Qui mô công ty: 10-20,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Chuyên sản xuất hàng thời trang xuất khẩu 
Địa chỉ: Khu đống Ngụ, thôn Linh Khê, Xã Thanh Quang, Huyện Nam Sách, Tỉnh Hải Dương, Việt Nam"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-tai-chinh-hai-au.35A6B0F2.html,35A6B0F2,Công ty TNHH Thương Mại Tài Chính Hải Âu ,"Tầng 5, Tháp Tây, tòa Hancorp Plaza, số 72 đường Trần Đăng Ninh, Cầu Giấy, Hà Nội",Qui mô công ty: Trên 200,Website: www.haiau.vn,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TMTC Hải Âu tiền thân là công ty TNHH Hải Âu được thành lập 26-03-1991( Đến ngày 15-01-2001 đổi tên thành Công ty TMTC Hải Âu ). Hải Âu được biết đến như một nhà cung cấp hàng đầu trong lĩnh vực máy móc công trình.
Trải qua gần 20 năm tồn tại và phát triển Chúng tôi đã chứng kiến nhiều sự biến động của thị trường nhưng Hải Âu vẫn chứng tỏ sự trưởng thành cả về chất và lượng, bằng chứng là: Kể từ khi thành lập năm 1991 chúng tôi có tất cả 9 thành viên với một kho chứa hàng duy nhất thì hiện nay chúng tôi có đã có tất cả hơn 100 nhân viên với gần 30 đại lý trải dài từ Bắc vào Nam với tổng diện tích kho hàng gần 20ha.
Với cam kết cung cấp cho khách hàng sự lựa chọn hoàn hảo cùng với những kiểm duyệt khắt khe về cả chất lượng, độ tin cậy khi sử dụng, độ tiêu hao nhiên liệu thấp, cũng như chính sách bảo hành, bảo dưỡng tiện lợi mà Hải Âu đã áp dụng. Với những ưu thế đó chúng tôi tin rằng Quý khách hàng sẽ lựa chọn sản phẩm xe cung cấp bởi Công ty Thương Mại Tài Chính Hải Âu bởi tính kinh tế, chế độ bảo hành, bảo dưỡng cũng như sự sẵn có của thiết bị phụ tùng thay thế chính hãng !"
https://careerviet.vn/vi/nha-tuyen-dung/trung-tam-thuong-mai-sc-vivocity.35A7090E.html,35A7090E,Trung tâm Thương mại SC VivoCity,"1058 Đường Nguyễn Văn Linh, KP.1, P.Tân Phong, Q.7, Tp.HCM, VN",Qui mô công ty: 25-99,Website: http://scvivocity.com.vn/,Loại hình hoạt động: Cổ phần,"“Vietsin Commercial Complex Development JSC (VCCD) was established in 2010 as a joint venture between Saigon Co.op, widely recognized as Vietnam’s top retailer and one of Asia Pacific’s top 500 retailers and Mapletree Investments Pte Ltd, internationally known as Singapore’s leading real estate company.
VCCD is the owner of the SC VivoCity retail project in Viet Nam. It is envisioned to be a one-stop family lifestyle destination mall for shopping, dining and entertainment. It is part of Saigon South Place, a mixed-use development, including Grade A office buildings and internationally-operated serviced apartments, aimed to create a cosmopolitan environment that will nurture one’s passion to work, live and play in style.”"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thiet-bi-y-te-nam-trung.35A980E3.html,35A980E3,Công Ty Cổ Phần Thiết Bị Y Tế Nam Trung,"20B - Lô III - Đường số 1 - KCN Tân Bình - Phường Tây Thạnh - Quận Tân Phú, TP.HCM",Qui mô công ty: 25-99,Website: http://www.namtrungmedical.com/,Loại hình hoạt động: Cổ phần,"Được thành lập từ năm 2007, Công ty cổ phần thiết bị Y tế Nam Trung (Nam Trung Medical Equipment Corporation) là một trong những công ty chuyên kinh doanh thiết bị y tế, hoá chất xét nghiệm & vật tư tiêu hao. Ngoài văn phòng chính được đặt tại TP. Hồ Chí Minh, Nam Trung có nhân viên tại Đà Nẵng, cộng tác viên tại Hà Nội và các tỉnh đồng bằng sông Cửu Long. Chúng tôi cung cấp cho khách hàng từ dịch vụ tư vấn đầu tư, giải pháp quản lý, thiết bị y tế, hoá chất xét nghiệm & vật tư tiêu hao với mọi quy mô từ phòng khám đến bệnh viện.
Hơn mười hai năm xây dựng và phát triển, Nam Trung đã chuyển mô hình từ công ty Trách nhiệm hữu hạn thành công ty cổ phần. Công ty cổ phần thiết bị Y tế Nam Trung được đánh giá cao từ khách hàng và đối tác. Với đội ngũ nhân viên được đào tạo và chia sẻ những giá trị chung, Chúng tôi đang tạo nên niềm tin, sự cởi mở, tính đoàn kết, chuyên nghiệp và niềm tự hào về những gì chúng tôi đang làm.
Là một trong những đối tác của Abbott tại Việt Nam ngay từ ngày đầu thành lập, với hệ thống kho được thiết kế chuyên biệt đạt tiêu chuẩn ISO 13485: 2016 và phương tiện vận chuyển chuyên dụng, Công ty cổ phần thiết bị Y tế Nam Trung luôn đảm bảo chất lượng hoá chất xét nghiệm khi cung cấp đến khách hàng. Đồng thời, Chúng tôi cũng là Nhà phân phối chính thức các thiết bị chẩn đoán hình ảnh của Hãng GE Healthcare tại Việt Nam từ đầu năm 2021. Với hơn bốn mươi khách hàng từ các phòng khám, bệnh viện tuyến Tỉnh/Thành phố /Trung ương. Chúng tôi rất mong nhận được sự ủng hộ lâu dài của khách hàng hiện tại & tương lai."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phat-trien-thuong-mai-dich-vu-bao-nam.35A9791F.html,35A9791F,CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI & DỊCH VỤ BẢO NAM,"159 Đào Duy Anh, Phường 9, Quận Phú Nhuận, TP. Hồ Chí Minh",Qui mô công ty: 100-499,,Loại hình hoạt động: Trách nhiệm hữu hạn,"Công ty TNHH Phát Triển Thương Mại & Dịch Vụ Bảo Nam được thành lập vào năm 2016 chuyên cung cấp dịch dụ cho thuê xe Oto - Là nhà cung cấp chính cho một số đối tác và Hãng Hàng Không. Vào cuối năm 2019 trong lúc thị trường du lịch của Việt Nam và Thế giới đang cạnh tranh khốc liệt, công ty đã quyết định mở rộng thêm lĩnh vực kinh doanh bao gồm: Cung cấp vé máy bay nội địa và quốc tế chủ yếu cho các Doanh Nghiệp và Tập Đoàn. Với kế hoạch phát triển các ngành liên quan tới nhau để có tính bổ trợ trong kinh doanh, công ty quyết định mở rộng thêm ngành du lịch. Cuối năm 2019 Công ty đã được Sở Du Lịch cấp giấy phép lữ hành tổ chức Tour ibbound- Outbound- Nội Địa.
Năm 2023 Sẽ là một năm đánh dấu sự bùng nổ lại của ngành du lịch, dựa trên nhiều yếu tố…. Đây là cơ hội để thị trường phục hồi trở lại sau hai năm đại dịch. Với Mục tiêu đóng góp công sức để khôi phục lại nội lực thị trường Du lịch trong nước và quốc tế, Các ngành nghề sẽ dần ổn định và quay trở lại, đương nhiên đi theo cũng là nhu cầu dịch chuyển tang cao. Công ty đang luôn không ngừng tìm kiếm những nhân tố có tư duy, kiến thức, văn hóa để cùng phát triển bền vững từ nội bộ tới tiếp cận thị trường. Công ty luôn đề cao những ý tưởng sáng tạo trong công việc, kinh doanh, môi trường làm việc hiệu quả, tập thể quyết tâm.
Vì sao nên gia nhập với chúng tôi:
1- Thu nhập ổn định
2- Được phát huy hết khả năng và tư duy sáng tạo
3- Chế độ đãi ngộ tốt
4- Được Thăng chức
5- Công ty luôn đánh giá cao những nhân tố có kiến thức, tư duy, để đóng góp thực tế cho sự phát triển của công ty. Bằng việc trích cổ phần."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-trach-nhiem-huu-han-nha-hang-jw-homemade-catering-han-quoc.35A994F4.html,35A994F4,CÔNG TY TRÁCH NHIỆM HỮU HẠN NHÀ HÀNG JW HOMEMADE CATERING HÀN QUỐC,"Số 130 đường Tôn Đức Thắng, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam",Qui mô công ty: 500-999,,Loại hình hoạt động: Trách nhiệm hữu hạn,"- Tên đầy đủ: Công ty TNHH Nhà hàng JW Homemade catering Hàn Quốc
- 100% vốn đầu tư Hàn Quốc
- Trụ sở chính: 130 Tôn Đức Thắng, Khai Quang, Vĩnh Yên,Vĩnh Phúc
- Ngành nghề kinh doanh chính: Cung cấp suất ăn công nghiệp
- Các đối tác chính: Các công ty có vốn Hàn Quốc, là vendor của Sam Sung:
+ Seowon intech - KCN Yên Phong, Bắc Ninh
+ JMT Vina - KCN Quế Võ 2, Bắc Ninh
+ Sewon Vina - KCN Quế Võ 3, Bắc Ninh
+ CNC Vina - KCN Tiên Sơn, Bắc Ninh
+ BH Flex - KCN Khai Quang, Vĩnh Phúc
+ Partron Vina - KCN Khai Quang, Vĩnh Phúc
+ Uju Vina - KCN Khai Quang, Vĩnh Phúc
+ Sconnect BG Vina - KCN Vân Trung, Bắc Giang
+ Wonjin Vina - KCN Vân Trung, Bắc Giang"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-li-lam.35A7A0EF.html,35A7A0EF,CÔNG TY TNHH LI LAM,"3 Mỹ Phú 2B, Tân Phú, Dist 7",Qui mô công ty: 25-99,Website: https://www.lilam.vn/,Loại hình hoạt động: Trách nhiệm hữu hạn,"I.
The Designer:
Li Lam Co, prefered as Lam Boutique is a full fashion house and premium retail company was founded in the heart of Ho Chi Minh City, Vietnam in 2008 by the designer Li Lam. With her exceptional aesthetic sense, anything could become an endless inspiration for Lam designs, especially nature, art and culture. Each of her creations infused with passion and enchantment. The motion of Lam designs remind woman to love her body, free her soul and open her heart. Its clothing line allows women who want to connect their inner selves and appreciate their unique beauty. Lam desires to satisfy both daily and aesthetic demand of each woman.
II.
The Brand:
Lam is well known for *lifestyle* clothing  line with the cornerstone of simplicity, sensuality and elegance. Every piece, with the most delicate choice of fabric and mindful details, speaks a story that unveils characters and empowers that unique beauty in each woman. For the journey of  9 years, Lam’s aesthetic culture has brought back the Vietnamese women's elegance in the old time but still carry the timeless beauty to the modern life.  Lam has become the local leading designer brand that brought a lifestyle's culture to women with variety of high quality products ranging from minimal designed clothes,  shoes, scarves and other accessories. People love Lam not only because of its classy products, but also their in store experience , which three unique, very Lam stores located in the heart of Saigon and Hoi An. Stepping into Lam, like getting lost in the garden with full of nature, art and beautiful clothes."
https://careerviet.vn/vi/nha-tuyen-dung/truong-trung-cap-thong-tin-truyen-thong-tp-hcm.35A97318.html,35A97318,Trường Trung cấp Thông tin - Truyền thông Tp.HCM,"Lô 24 toà nhà innovation building, Công viên Phần mềm Quang Trung, Phường Tân Chánh Hiệp, Quận 12",Qui mô công ty: 25-99,,Loại hình hoạt động: Nhà nước,"- Trường Trung cấp Thông tin – Truyền thông Thành phố Hồ Chí Minh chịu sự quản lý nhà nước và chỉ đạo trực tiếp của Sở Thông tin và Truyền thông, đồng thời chịu sự hướng dẫn về chuyên môn của Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh, hoạt động trên cơ sở của Điều lệ trường trung cấp chuyên nghiệp được ban hành theo Quyết định số 43/2008/QĐ-BGDĐT ngày 29/07/2008 của Bộ Giáo dục và Đào tạo và những quy định pháp luật hiện hành.
- Tên tiếng Việt: Trường Trung cấp Thông tin – Truyền thông Thành phố Hồ Chí Minh.
- Tên giao dịch tiếng Anh: Information and Mass Communication Institute of Ho Chi Minh City (viết tắt là IMC).
- Địa chỉ: Lô 24 Toà nhà innovation building, Công viên Phần mềm Quang Trung, Phường Tân Chánh Hiệp, Quận 12, Thành phố Hồ Chí Minh.
- Website: imc.edu.vn
- Điện thoại: 098.297.4589 (Mr. Tuấn - Trưởng phòng TC-HC-QT)"
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dien-khi-quoc-quang-viet-nam.35A87F7D.html,35A87F7D,CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),"Lô số 12 Khu công nghiệp Điện Nam - Điện Ngọc, Phường Điện Nam Bắc, Thị Xã Điện Bàn, Quảng Nam",,Website: http://www.ggec.com.cn,Loại hình hoạt động: 100% vốn nước ngoài,"Công ty TNHH Điện Khí Quốc Quang Việt Nam, Lô số 12 Khu công nghiệp Điện Nam - Điện Ngọc, Phường Điện Nam Bắc, Thị Xã Điện Bàn, Quảng Nam. Chúng tôi là Công ty con của GGEC tại Trung Quốc - chuyên sản xuất sản phẩm loa, tai nghe cho các công ty nổi tiếng thế giới như Harman/kardon,JBL, BOSE,SONY v.v… với doanh thu hơn 570 triệu USD/năm. Lĩnh vực kinh doanh chính: sản xuất liên quan điện tử, SMT
Chúng tôi đang tìm kiếm những nhân sự phù hợp đồng hành và phát triển cùng công ty."
https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-eisai-viet-nam.35A92019.html,35A92019,CÔNG TY TNHH EISAI VIỆT NAM," Tầng 8, Tòa nhà Sài Gòn Giải Phóng, 436-438 Nguyễn Thị Minh Khai, Phường 05, Quận 3, TP Hồ Chí Minh",Qui mô công ty: 25-99,Website: https://www.eisai.com/index.html,Loại hình hoạt động: Công ty đa quốc gia,"Eisai là tập đoàn dược phẩm hàng đầu thế giới về nghiên cứu và phát triển có trụ sở chính tại Nhật Bản. Được thành lập vào năm 1941 tại Tokyo, Nhật Bản, tập đoàn Eisai xác định sứ mệnh hàng đầu của công ty là
""chăm sóc sức khoẻ cho cả bệnh nhân và gia đình của họ, đồng thời gia tăng lợi ích mà dịch vụ chăm sóc sức khỏe mang lại""
, hay còn được gọi là triết lý chăm sóc sức khoẻ con
người (human health care – hhc).
Với hơn 10,000 nhân viên làm việc tại 40 chi nhánh trên toàn cầu, mạng lưới các trung tâm R&D cùng các cơ sở sản xuất và các công ty thành viên, Eisai đang nỗ lực hiện thực hóa triết lý hhc của mình bằng cách mang đến các sản phẩm đổi mới nhằm đáp ứng các nhu cầu y tế cao chưa được đáp ứng, đặc biệt tập trung vào hai lĩnh vực Ung thư và Thần kinh. Nhờ những nỗ lực cùng sáng kiến về môi trường và quản trị, Eisai đã được Corporate Knights vinh danh Top 100 Tập Đoàn Bền Vững Nhất toàn cầu vào năm 2022 (Global 100).
Năm 1992, Eisai đã bắt đầu kinh doanh tại thị trường Việt Nam thông qua nhà phân phối địa phương và mở văn phòng đại diện tại thành phố Hồ Chí Minh với mục đích giới thiệu chủ yếu các thuốc ức chế bơm proton Pariet®, thuốc giãn cơ Myonal®, thuốc điều trị bệnh thần kinh ngoại biên Methycobal®,... và một số loại khác. Ngoài ra, Eisai đã cho ra mắt thị trường Việt Nam các sản phẩm toàn cầu của công ty như thuốc điều trị động kinh vào tháng 10 năm 2019 và nhận được cấp phép lưu hành cho thuốc chống ung thư Lenvima® vào tháng 6 năm 2020, Halaven® vào tháng 12 năm 2021.
Nhân dịp khai trương văn phòng mới vào tháng 5 năm 2022, Eisai Việt Nam đã thực hiện ký kết Biên bản ghi nhớ hợp tác với Hội Thần Kinh Học Việt Nam về tăng cường tiếp cận chẩn đoán và nâng cao chất lượng điều trị cho bệnh nhân Alzheimer trong giai đoạn 2022-2025. Cùng với Hội, Eisai Việt Nam sẽ thực hiện các hoạt động cộng đồng nhằm giáo dục và nâng cao nhận thức về bệnh lý Alzheimer cũng như các hoạt động phát triển năng lực trong chẩn đoán, điều trị và kiến thức y khoa về bệnh lý này."
